"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,2013,2014,2015,"Base Year",
"Malawi","676","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-1.21431774546672","-3.47154700498358","-3.24875877317096","",
"Congo, Republic of","634","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","25.8373537687807","19.3649039376701","-9.33028013291543","",
"Ethiopia","644","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-15.3291063818115","-16.5902942086527","-18.5289882912806","",
"Gabon","646","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","32.2135786527361","28.0661956496671","15.5034651549783","",
"Ghana","652","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-6.04090735324293","-2.54822479739288","-6.35922876332539","",
"Niger","692","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-4.21094055538405","-6.87986819126122","-9.17667080224897","",
"Nigeria","694","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","8.18922582044683","3.70442102178888","-1.30920821558761","",
"Liberia","668","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-20.880584739665","-44.4057311901034","-41.0117254575955","",
"Madagascar","674","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-7.6082939055401","-4.36626987704957","-2.90432427017772","",
"Malawi","676","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-6.1158470088583","-6.39699785577808","-11.8960610271739","",
"Liberia","668","Goods and Services, Debit, Percent of GDP, Percent","BMGS_BP6_GDP_PT","Value","69.7259782205967","90.1683375364571","85.24295199469","",
"Madagascar","674","Goods and Services, Debit, Percent of GDP, Percent","BMGS_BP6_GDP_PT","Value","33.4469118572932","31.6726236949803","30.5833293691537","",
"Malawi","676","Goods and Services, Debit, Percent of GDP, Percent","BMGS_BP6_GDP_PT","Value","30.0353579153983","28.2167258158246","28.2810086790325","",
"Benin","638","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-2.41058882178264","-2.92414649690534","-1.02787779374271","",
"Burundi","618","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-1.54744014259714","-3.57381502753527","-2.04598296888003","",
"Cabo Verde","624","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-3.19864698657774","-6.20414303700393","-6.39470890346567","",
"Central African Republic","626","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-0.107725904187713","-3.11037822557135","-0.0199482909792339","",
"Chad","628","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-4.0052323579786","-5.165066106257","-5.11595379089539","",
"Comoros","632","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-0.847448138239153","-0.40755157910466","-0.511029839195417","",
"Congo, Democratic Republic of","636","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-4.86304630192778","-3.90968732632357","-2.90312229785797","",
"Cote d'Ivoire","662","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-0.957692276020769","-0.865624252482966","-1.04769251631272","",
"Togo","742","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","34.2936781846033","29.2221368134648","26.7715286621317","",
"Equatorial Guinea","642","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","64.9026370596028","58.9348304042893","44.0364046479555","",
"Eritrea","643","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","14.4193660252047","31.0035325664686","33.0970591287957","",
"Gabon","646","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","61.5090107209528","54.4660463518817","43.4827322657748","",
"Gambia, The","648","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","19.1824857535551","19.8159297217728","16.2680871727471","",
"Mali","678","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-1.93482153938169","-3.53995161150879","-3.63016417527634","",
"Mauritius","684","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-18.4678969898253","-17.2859610202723","-15.5088340434086","",
"Mozambique","688","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-29.3318812863956","-26.3905520263327","-26.1005365590369","",
"Tanzania","738","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-12.2034595638633","-11.3610939988629","-9.05411558544003","",
"Uganda","746","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-6.63572412445705","-6.83337324130491","-7.62323834455545","",
"Benin","638","Current Account, Total, Net, Percent of GDP, Percent","BCA_BP6_GDP_PT","Value","-5.37925527953504","-6.66790684358703","-5.96409317114657","",
"Burundi","618","Current Account, Total, Net, Percent of GDP, Percent","BCA_BP6_GDP_PT","Value","-20.6134356918881","-15.6244887735887","-11.5185191332151","",
"Cabo Verde","624","Current Account, Total, Net, Percent of GDP, Percent","BCA_BP6_GDP_PT","Value","-4.44183237410917","-8.27240136977728","-2.90152907404289","",
"Central African Republic","626","Current Account, Total, Net, Percent of GDP, Percent","BCA_BP6_GDP_PT","Value","-2.93482019575752","-13.3238529861224","-9.10462342636594","",
"Chad","628","Current Account, Total, Net, Percent of GDP, Percent","BCA_BP6_GDP_PT","Value","-9.14669857124446","-8.93027327328359","-13.7802680803369","",
"Comoros","632","Current Account, Total, Net, Percent of GDP, Percent","BCA_BP6_GDP_PT","Value","-4.0443557996682","-3.77791598274146","-0.255467882501606","",
"Congo, Democratic Republic of","636","Current Account, Total, Net, Percent of GDP, Percent","BCA_BP6_GDP_PT","Value","-8.90573766904001","-4.49120424137857","-3.69517122171139","",
"Cote d'Ivoire","662","Current Account, Total, Net, Percent of GDP, Percent","BCA_BP6_GDP_PT","Value","-0.978279241739618","1.04478108895304","-0.439534823493127","",
"Congo, Republic of","634","Goods and Services, Debit, Percent of GDP, Percent","BMGS_BP6_GDP_PT","Value","40.0686355496647","51.0822642900493","79.9654570240872","",
"SSA middle-income countries excluding South Africa and Nigeria","703","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Value","17.7722917505586","19.9228321360858","25.2402377142737","",
"SSA oil-exporting countries","699","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Value","7.1528236773057","7.52348968562037","9.48251046544175","",
"SSA oil-exporting countries excluding Nigeria","700","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Value","18.7794005539527","20.5388861879109","27.5777096205812","",
"SSA oil-importing countries","697","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Value","16.8232321440588","18.3010186076993","19.695952487703","",
"SSA oil-importing countries excluding South Africa","650","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Value","19.3910713307229","20.9552112841997","24.4538246942764","",
"Burkina Faso","748","Gross National Saving, Nominal, Percent of GDP, Percent","NGS_GDP_PT","Value","13.7016292637506","12.0976997269773","11.8625890971824","",
"SSA low-income countries excluding countries in fragile situations","651","Gross National Saving, Nominal, Percent of GDP, Percent","NGS_GDP_PT","Value","17.8747435129041","17.4785304347336","15.8674155175234","",
"SSA oil-exporting countries","699","Non-Oil GDP, Real, Percent change, Previous period, Percent","NGDPXO_R_PC_PP_PT","Value","6.83996711406534","7.34974358445986","3.29325629144569","",
"Botswana","616","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Value","39.0642200759296","40.1566705205757","32.8907030325501","",
"East African Community (EAC -5)","619","Gross debt position (Gen. Govt.), Percent of GDP, Percent","GGXWDG_G01_GDP_PT","Value","33.0581203977392","35.4957344451731","39.7493386350045","",
"Equatorial Guinea","642","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Value","24.8703131931249","24.056932595601","26.473691787054","",
"Kenya","664","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-6.20282323476072","-6.19185968357173","-7.08450698126686","",
"Sub-Saharan Africa","603","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-3.71481555101294","-4.18722817499674","-4.77610444021813","",
"SSA oil-importing countries","697","Terms of Trade for Goods, Index","TTT_IX","Value","103.416842418097","102.679119775667","107.169187173818","",
"SSA low-income countries excluding countries in fragile situations","651","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","104.376372473297","105.623939616065","103.772131536304","",
"Botswana","616","Broad Money, Percent of GDP, Percent","FMB_GDP_PT","Value","44.5409394481884","40.2145222587705","48.8432955441103","",
"SSA oil-exporting countries","699","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-2.5359289592929","-3.52013698096674","-4.52156519458915","",
"Eritrea","643","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-9.76398736435962","-1.783558732171","-4.71844107734655","",
"Senegal","722","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Value","15.7471333994021","16.6104049048807","17.0756422048313","",
"Southern African Customs Union (SACU)","757","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-3.55241807243593","-3.65336393982748","-4.50884506224753","",
"Sierra Leone","724","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Value","10.6955662953033","9.81160822727344","10.7961206267769","",
"Gabon","646","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Value","31.6054581050313","29.7351101054757","21.1361397094837","",
"Congo, Democratic Republic of","636","Gross National Saving, Nominal, Percent of GDP, Percent","NGS_GDP_PT","Value","11.507135184354","15.5278221743969","13.2508126135595","",
"Liberia","668","Broad Money, Percent of GDP, Percent","FMB_GDP_PT","Value","20.6470424890667","20.2582890473265","21.0822988445324","",
"SSA low-income countries","704","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","13.9116834644267","17.4582862730489","17.1396800873459","",
"SSA middle-income countries excluding South Africa and Nigeria","703","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-3.77970913391612","-5.14798147549203","-5.43591209465929","",
"SSA low-income countries","704","Gross debt position (Gen. Govt.), Percent of GDP, Percent","GGXWDG_G01_GDP_PT","Value","32.7144475982628","36.174218894112","42.3837409870159","",
"Uganda","746","Non-Oil GDP, Real, Percent change, Previous period, Percent","NGDPXO_R_PC_PP_PT","Value","3.93819951887783","5.74486580462893","8.00374035368949","",
"Cameroon","622","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-3.83243963492538","-4.33926113582293","-4.30376062353453","",
"Benin","638","Gross National Saving, Nominal, Percent of GDP, Percent","NGS_GDP_PT","Value","13.4824674012259","12.5894859411796","14.7676989145995","",
"Comoros","632","Goods and Services, Debit, Percent of GDP, Percent","BMGS_BP6_GDP_PT","Value","29.8409417009253","29.1665649815643","27.668717763433","",
"Rwanda","714","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","3.64541017176159","2.11403697170003","4.53101313707213","",
"Eswatini, Kingdom of","734","Gross debt position (Gen. Govt.), Percent of GDP, Percent","GGXWDG_G01_GDP_PT","Value","14.7067890241577","13.8596964147701","19.2516092384163","",
"Angola","614","Gross debt position (Gen. Govt.), Percent of GDP, Percent","GGXWDG_G01_GDP_PT","Value","33.1491036379342","39.8098569145089","57.0930482241255","",
"Mozambique","688","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-2.49587291729031","-9.89756362381883","-6.66067846774335","",
"Tanzania","738","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-3.75921494480008","-2.91142717538505","-3.1685785417106","",
"Ethiopia","644","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-1.9305311617141","-2.58229115168146","-1.94706700539578","",
"Gabon","646","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","34.6745687250426","23.7554840077804","22.253333985565","",
"Togo","742","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","20.4853336864805","21.9013772803704","22.8908341463362","",
"Eritrea","643","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","6.27362034425969","8.36000829353589","28.4832275007125","",
"Chad","628","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","0.222671564624586","1.68197313925648","4.82712665065699","",
"Guinea-Bissau","654","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","-0.0937207122767864","-0.0938086303943887","2.44131455399053","",
"Congo, Republic of","634","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","2.08677501680697","0.476832845846138","4.09393477448067","",
"Mali","678","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","0","1.14676591892151","0.964694181999044","",
"Mozambique","688","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","4.26119742572969","2.56050545042654","3.55235827549527","",
"Tanzania","738","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","7.86955523961126","6.13233828182632","5.58847501636907","",
"Liberia","668","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","7.57803955046869","9.8582745330876","7.74175011486269","",
"Sao Tome and Principe","716","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","7.13444348534595","6.42645526218376","4.18327736165141","",
"Mauritius","684","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","23.4126892288386","22.4559989382518","23.727980992615","",
"Burundi","618","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","34.7692482044066","28.4585492135124","23.1679108659937","",
"Benin","638","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","14.8940283005125","14.2245565250983","18.1525629845262","",
"Uganda","746","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","6.73939393939394","1.79423120599591","6.44801427933958","",
"Lesotho","666","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","58.3571496045745","50.1029036762264","51.7488514291156","",
"Chad","628","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","22.8049766058419","21.9778975837811","18.3402670012977","",
"SSA oil-importing countries excluding South Africa","650","Broad Money, Percent of GDP, Percent","FMB_GDP_PT","Value","26.7983239290467","27.6602669058917","29.2842142609915","",
"Chad","628","Gross National Saving, Nominal, Percent of GDP, Percent","NGS_GDP_PT","Value","18.2277103150862","21.4564655933473","13.1246892080124","",
"Equatorial Guinea","642","Non-Oil GDP, Real, Percent change, Previous period, Percent","NGDPXO_R_PC_PP_PT","Value","1.49328494823932","-0.464137960954231","-9.68156817629947","",
"Nigeria","694","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-2.66205442800569","-2.42881984341889","-3.7986201321809","",
"Namibia","728","Broad Money, Percent of GDP, Percent","FMB_GDP_PT","Value","58.72593493843","55.1529908604797","55.5661801142658","",
"Mozambique","688","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Value","24.752330105428","26.3567000991993","23.2208240278475","",
"Mauritius","684","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","45.923142086927","45.8757282278564","44.9254705831508","",
"Mozambique","688","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","28.0901108166764","26.1978444191202","25.928747215153","",
"Liberia","668","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","30.6135211286279","25.9230420723426","22.6419797088787","",
"Madagascar","674","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","25.3198196489584","27.9369111077373","27.5992859256761","",
"Malawi","676","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","21.089389156923","19.4937841367285","14.0905971960047","",
"Mali","678","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","24.9406977753173","22.5577344153554","24.0441327438082","",
"Mali","678","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-2.30379967579037","-0.999624216940297","-1.47391429558537","",
"Mauritius","684","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-9.79333969472096","-155.794599723752","-37.5317689156999","",
"Mozambique","688","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-36.3792034501665","-27.6685793328131","-24.2419577807399","",
"Namibia","728","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-6.34318260522515","-3.40492885564371","-6.41521173507753","",
"Sao Tome and Principe","716","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-1.7048169256233","-5.19344540671112","-8.69340195029479","",
"Seychelles","718","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-12.2251060785915","-15.5880204666681","-10.3677214254755","",
"Sierra Leone","724","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-8.74079588321859","-7.49138659423216","-5.9365247169639","",
"South Sudan","733","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","3.83706479060366","0.047676878580789","-0.144804720961562","",
"Angola","614","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","9.62927946394026","1.59999281013981","-7.72978464227422","",
"Guinea","656","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","23.0277543600878","22.3101822346262","21.1515028956446","",
"Guinea-Bissau","654","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","17.2108796136986","18.7774390821477","25.0549315062461","",
"Kenya","664","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","17.7919272939567","16.4384313943077","15.0750558299877","",
"Lesotho","666","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","36.293794643408","36.4402431755484","44.6032788144046","",
"Burkina Faso","748","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","23.5032507712101","23.0383142294187","23.2833679589085","",
"Cameroon","622","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","23.8011445036251","23.6348465754745","20.9094309410238","",
"Zambia","754","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","41.3707968826426","40.785628568331","38.7074339529168","",
"Zimbabwe","698","Goods and Services, Credit, Percent of GDP, Percent","BXGS_BP6_GDP_PT","Value","21.810000468681","20.7460300353185","19.8512502341047","",
"Togo","742","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-3.39236684341304","4.76982532012395","1.57751563907892","",
"Common Market of Eastern and Southern Africa (COMESA)","762","Terms of Trade for Goods, Index","TTT_IX","Value","100.998319796388","100.392454365176","108.255857459056","",
"SSA low-income countries","704","Terms of Trade for Goods, Index","TTT_IX","Value","106.417887686438","107.171896890949","110.218016753412","",
"East African Community (EAC -5)","619","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","109.698646755153","112.081169422606","109.957370930423","",
"Gambia, The","648","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-6.53103434904844","-6.44066266087239","-6.60834667785549","",
"West African Economic and Monetary Union (WAEMU)","759","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","10.9102334187272","12.9733994605599","14.5251796725882","",
"West African Economic and Monetary Union (WAEMU)","759","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","99.290370744027","99.324256945986","92.6901791645613","",
"Tanzania","738","Gross Capital Formation, Nominal, Percent of GDP, Percent","NI_GDP_PT","Value","37.4699527538605","37.6539667379641","32.7586922460561","",
"East African Community (EAC -5)","619","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","20.0800289956924","19.7533419182726","20.3342910625377","",
"Southern African Customs Union (SACU)","757","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","5.73566810825158","6.00375967278413","4.48881441301976","",
"East African Community (EAC -5)","619","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Value","13.9569360141552","14.244942150003","14.6456942166978","",
"SSA oil-importing countries excluding South Africa","650","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-3.39619767589211","-3.56813878779496","-3.81816119715586","",
"Botswana","616","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","5.57745375188812","3.62423460055309","-4.92261022273402","",
"Ghana","652","Non-Oil GDP, Real, Percent change, Previous period, Percent","NGDPXO_R_PC_PP_PT","Value","6.69284754151989","2.49332752449458","2.12736070973911","",
"Madagascar","674","Broad Money, Percent of GDP, Percent","FMB_GDP_PT","Value","21.4967796424156","21.6573354932617","22.5861554872111","",
"CFA franc zone","609","Non-Oil GDP, Real, Percent change, Previous period, Percent","NGDPXO_R_PC_PP_PT","Value","5.48220454510187","6.46669944417716","4.14189726788504","",
"SSA low-income countries excluding countries in fragile situations","651","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-5.83542364337674","-5.44154360010481","-5.56731643857861","",
"Cameroon","622","Gross National Saving, Nominal, Percent of GDP, Percent","NGS_GDP_PT","Value","15.2681304395688","15.2419689341845","14.3158369511236","",
"SSA low-income countries","704","Gross National Saving, Nominal, Percent of GDP, Percent","NGS_GDP_PT","Value","18.177560026025","19.6633998845415","18.1250462547411","",
"Mozambique","688","Broad Money, Percent of GDP, Percent","FMB_GDP_PT","Value","31.4757853082151","36.8738540261249","39.0885633848365","",
"CEMAC","758","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-3.38551088071878","-4.19594032561998","-7.26494993709864","",
"Southern African Development Community (SADC)","763","Gross debt position (Gen. Govt.), Percent of GDP, Percent","GGXWDG_G01_GDP_PT","Value","36.476915260667","39.9642050773688","46.1178018780293","",
"Sao Tome and Principe","716","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Value","23.1492884343966","17.8578536821563","20.0757571003363","",
"SSA oil-importing countries excluding South Africa","650","Gross National Saving, Nominal, Percent of GDP, Percent","NGS_GDP_PT","Value","18.3271683607142","19.9962875240125","20.0242166050624","",
"SSA oil-importing countries","697","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","5.5764809540133","5.38601455758101","6.59982176245084","",
"Congo, Democratic Republic of","636","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","104.437750648477","107.94004527651","122.460879740115","",
"CFA franc zone","609","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-2.93428023464769","-3.42654549740899","-4.94239398137249","",
"Togo","742","Gross National Saving, Nominal, Percent of GDP, Percent","NGS_GDP_PT","Value","11.2359307703249","16.7723982574991","17.634331449636","",
"Chad","628","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Value","18.4837372447531","15.8296645684727","10.5328167245559","",
"CFA franc zone","609","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","101.668231224119","103.888498461616","97.9300026826353","",
"Congo, Republic of","634","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-3.15254980563303","-11.0838323928036","-18.3940810008541","",
"Burkina Faso","748","Gross Capital Formation, Nominal, Percent of GDP, Percent","NI_GDP_PT","Value","23.7099150066222","19.2622491930034","19.4301011062982","",
"Lesotho","666","Gross National Saving, Nominal, Percent of GDP, Percent","NGS_GDP_PT","Value","27.719544915016","27.8841389508615","25.7774306101955","",
"SSA low-income countries excluding countries in fragile situations","651","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","7.25840279935966","5.51997738474733","7.73366421970207","",
"SSA oil-importing countries excluding South Africa","650","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","103.914914940857","101.792916414161","101.134481115608","",
"CEMAC","758","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","2.52206133648617","2.47443433612806","1.65057486024899","",
"Sub-Saharan Africa excluding Nigeria and South Africa","604","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","5.81556779966364","5.54898637649528","6.39268848457327","",
"SSA oil-importing countries excluding South Africa","650","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","15.5786755947024","17.6969358433536","17.5637608136779","",
"Common Market of Eastern and Southern Africa (COMESA)","762","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","108.343543527083","109.817326919114","113.330898254963","",
"Zambia","754","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Value","16.1780947698525","18.1362913325756","18.5685707029244","",
"Guinea","656","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-0.431355813287349","-4.9830281718384","-4.67242785186624","",
"Guinea-Bissau","654","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-2.70774677528557","-4.25102214092247","3.93363892423784","",
"Kenya","664","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","-16.6007725901136","-15.6592478074392","-11.9064991870791","",
